"CD_NOM","LB_NOM"
133787,"Deschampsia cespitosa subsp. cespitosa"
133795,"Deschampsia cespitosa subsp. parviflora"
718225,"Deschampsia cespitosa subsp. subtriflora"
619256,"Deschampsia cespitosa var. cespitosa"
718677,"Deschampsia cespitosa var. pseudalpina"
94633,"Deschampsia media"
718339,"Deschampsia media subsp. media"
191653,"Descurainia"
717163,"Descurainia pinnata"
94645,"Descurainia sophia"
94646,"Descurainia tanacetifolia"
612459,"Descurainia tanacetifolia subsp. suffruticosa"
612458,"Descurainia tanacetifolia subsp. tanacetifolia"
191661,"Desmazeria"
94652,"Desmazeria sicula"
525144,"Desmidiaceae"
646931,"Desmidiales"
191663,"Desmidium"
73983,"Desmidium aptogonum"
73984,"Desmidium aptogonum var. acutius"
650368,"Desmidium aptogonum var. ehrenbergii"
73985,"Desmidium baileyi"
73978,"Desmidium coarctatum"
73980,"Desmidium coarctatum var. cambricum"
627021,"Desmidium grevillei"
650369,"Desmidium occidentale"
73977,"Desmidium pseudostreptonema"
73982,"Desmidium swartzii"
650371,"Desmidium swartzii var. amblyodon"
191665,"Desmococcus"
964016,"Desmococcus olivaceus"
830354,"Desmodesmoideae"
653676,"Desmodesmus"
782747,"Desmodesmus abundans"
830335,"Desmodesmus aculeolatus"
895161,"Desmodesmus armatus"
965485,"Desmodesmus armatus var. bicaudatus"
965503,"Desmodesmus armatus var. longispina"
830336,"Desmodesmus bicaudatus"
908298,"Desmodesmus bicellularis"
965487,"Desmodesmus brasiliensis"
830337,"Desmodesmus communis"
653677,"Desmodesmus costato-granulatus"
782744,"Desmodesmus denticulatus"
782746,"Desmodesmus denticulatus var. linearis"
965490,"Desmodesmus dispar"
965491,"Desmodesmus intermedius"
965495,"Desmodesmus intermedius var. acutispinus"
965494,"Desmodesmus intermedius var. balatonicus"
965505,"Desmodesmus maximus"
965500,"Desmodesmus microspina"
653679,"Desmodesmus opoliensis"
653680,"Desmodesmus opoliensis var. carinatus"
653682,"Desmodesmus pannonicus"
653685,"Desmodesmus perforatus"
965501,"Desmodesmus protuberans"
653687,"Desmodesmus quadricaudatus"
896684,"Desmodesmus serratus"
670138,"Desmodesmus spinosus"
844321,"Desmodiinae"
191669,"Dethawia"
94653,"Dethawia splendens"
133806,"Dethawia splendens subsp. splendens"
191670,"Deutzia"
1014015,"Deutzia discolor"
94657,"Deutzia gracilis"
1014013,"Deutzia parviflora"
611245,"Deutzia purpurascens"
94664,"Deutzia scabra"
94658,"Deutzia x hybrida"
611246,"Deutzia x lemoinei"
94660,"Deutzia x magnifica"
94663,"Deutzia x rosea"
433819,"Dialytrichia"
5388,"Dialytrichia mucronata"
718537,"Dialytrichia saxicola"
191688,"Dianthus"
94693,"Dianthus armeria"
717164,"Dianthus arrostoi"
94697,"Dianthus balbisii"
133815,"Dianthus balbisii subsp. balbisii"
94698,"Dianthus barbatus"
133817,"Dianthus barbatus subsp. barbatus"
94699,"Dianthus benearnensis"
94716,"Dianthus carthusianorum"
133822,"Dianthus carthusianorum subsp. atrorubens"
133823,"Dianthus carthusianorum subsp. carthusianorum"
94717,"Dianthus caryophyllus"
611281,"Dianthus caryophyllus x Dianthus gratianopolitanus"
611280,"Dianthus caryophyllus x Dianthus plumarius"
445555,"Dianthus chinensis"
94728,"Dianthus deltoides"
133835,"Dianthus deltoides subsp. deltoides"
94743,"Dianthus furcatus"
133840,"Dianthus furcatus subsp. furcatus"
94744,"Dianthus gallicus"
94748,"Dianthus geminiflorus"
94753,"Dianthus godronianus"
94755,"Dianthus graniticus"
94756,"Dianthus gratianopolitanus"
611279,"Dianthus gratianopolitanus x Dianthus plumarius"
94759,"Dianthus gyspergerae"
94765,"Dianthus hyssopifolius"
1000809,"Dianthus knappii"
94774,"Dianthus longicaulis"
970234,"Dianthus nudiflorus"
94793,"Dianthus pavonius"
94794,"Dianthus plumarius"
1000804,"Dianthus pontederae"
94803,"Dianthus pungens"
133859,"Dianthus pungens subsp. pungens"
94804,"Dianthus pyrenaicus"
94818,"Dianthus saxicola"
94820,"Dianthus scaber"
94822,"Dianthus seguieri"
612589,"Dianthus seguieri subsp. pseudocollinus"
133873,"Dianthus seguieri subsp. requienii"
133874,"Dianthus seguieri subsp. seguieri"
94830,"Dianthus subacaulis"
94832,"Dianthus subulatus"
94833,"Dianthus superbus"
1000842,"Dianthus superbus var. superbus"
94848,"Dianthus vigoi"
94854,"Dianthus x aschersonii"
94855,"Dianthus x borderei"
94856,"Dianthus x bottemeri"
94858,"Dianthus x courtoisii"
94859,"Dianthus x digeneus"
94860,"Dianthus x dufftii"
94861,"Dianthus x exilis"
94862,"Dianthus x fallens"
94863,"Dianthus x flahaultii"
94865,"Dianthus x gizellae"
94866,"Dianthus x hanryi"
1000818,"Dianthus x hellwigii"
94868,"Dianthus x heterophyllus"
94869,"Dianthus x huebneri"
94873,"Dianthus x jaczonis"
94874,"Dianthus x laucheanus"
94876,"Dianthus x lisae"
94877,"Dianthus x loretii"
94878,"Dianthus x mammingianorum"
94879,"Dianthus x mikii"
94881,"Dianthus x ponsii"
1024684,"Dianthus x puyfolii"
94884,"Dianthus x rouyanus"
94885,"Dianthus x saxatilis"
94886,"Dianthus x subfissus"
94888,"Dianthus x varians"
94889,"Dianthus x warionii"
191699,"Diascia"
94895,"Diascia anastrepta"
94896,"Diascia fetcanensis"
94897,"Diascia integerrima"
94898,"Diascia rigescens"
94899,"Diascia vigilis"
606884,"Diatelia"
610579,"Diatelia tuberaria"
191710,"Dicellula"
653531,"Dicellula geminata"
191711,"Dicentra"
94906,"Dicentra formosa"
888757,"Dichantheliinae"
191714,"Dichanthelium"
94908,"Dichanthelium acuminatum"
446289,"Dichanthium"
717748,"Dichanthium foveolatum"
191715,"Dichelyma"
5081,"Dichelyma capillaceum"
5082,"Dichelyma falcatum"
929826,"Dichodon"
94915,"Dichodon cerastoides"
94917,"Dichodon viscidum"
191719,"Dichodontium"
4437,"Dichodontium flavescens"
4439,"Dichodontium pellucidum"
191721,"Dichondra"
1003736,"Dichondra argentea"
94919,"Dichondra micrantha"
848299,"Dichondreae"
848298,"Dichondroideae"
715621,"Dichoropetalum"
717749,"Dichoropetalum carvifolia"
717750,"Dichoropetalum schottii"
191723,"Dichotomococcus"
75746,"Dichotomococcus curvatus"
187596,"Dichotomosiphonaceae"
1021955,"Dicksonia antarctica"
187138,"Dicranaceae"
187137,"Dicranales"
191731,"Dicranella"
4441,"Dicranella cerviculata"
4446,"Dicranella heteromalla"
968956,"Dicranellaceae"
1036874,"Dicranellopsidaceae"
1036875,"Dicranellopsis"
1036876,"Dicranellopsis crispa"
1036878,"Dicranellopsis subulata"
191733,"Dicranodontium"
4730,"Dicranodontium asperulum"
4731,"Dicranodontium denudatum"
4732,"Dicranodontium uncinatum"
191738,"Dicranoweisia"
4734,"Dicranoweisia cirrata"
191740,"Dicranum"
434123,"Dicranum acutifolium"
4741,"Dicranum bonjeanii"
434124,"Dicranum brevifolium"
434125,"Dicranum dispersum"
4743,"Dicranum elongatum"
4779,"Dicranum flagellare"
4745,"Dicranum flexicaule"
4746,"Dicranum fulvum"
4747,"Dicranum fuscescens"
792584,"Dicranum fuscescens var. longirostre"
4748,"Dicranum groenlandicum"
434121,"Dicranum leioneuron"
4750,"Dicranum majus"
4781,"Dicranum montanum"
4751,"Dicranum muehlenbeckii"
4752,"Dicranum polysetum"
4754,"Dicranum scoparium"
4759,"Dicranum scottianum"
434128,"Dicranum spadiceum"
4761,"Dicranum spurium"
4784,"Dicranum tauricum"
436308,"Dicranum undulatum"
4763,"Dicranum viride"
894452,"Dictamneae"
191744,"Dictamnus"
94923,"Dictamnus albus"
653534,"Dictyochlorella reniformis"
191756,"Dictyosphaerium"
74003,"Dictyosphaerium ehrenbergianum"
653537,"Dictyosphaerium granulatum"
687918,"Dictyosphaerium planctonicum"
653538,"Dictyosphaerium subsolitarium"
995303,"Didymocarpoideae"
653543,"Didymocystis inermis"
191769,"Didymodon"
5273,"Didymodon acutus"
5276,"Didymodon asperifolius"
434189,"Didymodon australasiae"
434190,"Didymodon bistratosus"
434191,"Didymodon brachyphyllus"
5278,"Didymodon cordatus"
5279,"Didymodon fallax"
5281,"Didymodon ferrugineus"
434193,"Didymodon giganteus"
434194,"Didymodon glaucus"
956664,"Didymodon glaucus subsp. glaucus"
5283,"Didymodon icmadophilus"
5284,"Didymodon insulanus"
434195,"Didymodon johansenii"
5289,"Didymodon luridus"
434198,"Didymodon nicholsonii"
5292,"Didymodon rigidulus"
5295,"Didymodon sinuosus"
5298,"Didymodon spadiceus"
434200,"Didymodon subandreaeoides"
5300,"Didymodon tophaceus"
903825,"Didymodon tophaceus subsp. erosus"
903834,"Didymodon tophaceus subsp. sicculus"
962062,"Didymodon tophaceus subsp. tophaceus"
962077,"Didymodon tophaceus var. anatinus"
792513,"Didymodon tophaceus var. brevifolius"
962074,"Didymodon tophaceus var. tophaceus"
434202,"Didymodon umbrosus"
819605,"Didymodon validus"
5302,"Didymodon vinealis"
191770,"Didymogenes"
653544,"Didymogenes anomala"
354033,"Didymosporangium"
369372,"Didymosporangium repens"
191775,"Dierama"
94936,"Dierama pulcherrimum"
1037572,"Diervilloideae"
354597,"Digenea"
370861,"Digenea simplex"
851791,"Digitalideae"
191776,"Digitalis"
1002843,"Digitalis ferruginea"
94942,"Digitalis grandiflora"
161486,"Digitalis lanata"
94945,"Digitalis lutea"
133894,"Digitalis lutea subsp. australis"
1020840,"Digitalis lutea subsp. australis x Digitalis purpurea"
133895,"Digitalis lutea subsp. lutea"
94959,"Digitalis purpurea"
762153,"Digitalis purpurea subsp. purpurea"
94961,"Digitalis x fucata"
94962,"Digitalis x fulva"
94947,"Digitalis x media"
94965,"Digitalis x mertonensis"
191778,"Digitaria"
94969,"Digitaria aequiglumis"
94972,"Digitaria ciliaris"
94975,"Digitaria debilis"
94985,"Digitaria ischaemum"
94995,"Digitaria sanguinalis"
446295,"Digitaria violascens"
349632,"Dilsea"
72701,"Dilsea carnosa"
948718,"Dimorphotheca"
95020,"Dimorphotheca pluvialis"
95022,"Dimorphotheca sinuata"
191790,"Dinebra"
788885,"Dinebra panicea"
926944,"Dinebra panicea var. brachiata"
95026,"Dinebra retroflexa"
978481,"Dinebra retroflexa var. retroflexa"
786326,"Diobelonella"
435705,"Diobelonella palustris"
446208,"Dioscorea"
611652,"Dioscorea communis"
95046,"Dioscorea pyrenaica"
853235,"Dioscorea sect. Borderea"
187467,"Dioscoreaceae"
593950,"Dioscoreales"
191808,"Diospyros"
1003150,"Diospyros kaki"
95048,"Diospyros lotus"
1003520,"Diospyros sect. Diospyros"
1003521,"Diospyros subg. Diospyros"
611108,"Diospyros virginiana"
191810,"Dipcadi"
95055,"Dipcadi serotinum"
191812,"Diphasiastrum"
95056,"Diphasiastrum alpinum"
95060,"Diphasiastrum tristachyum"
95058,"Diphasiastrum x issleri"
95059,"Diphasiastrum x oellgaardii"
95061,"Diphasiastrum x zeilleri"
433768,"Diphysciaceae"
433760,"Diphysciales"
191815,"Diphyscium"
3888,"Diphyscium foliosum"
191817,"Diplachne"
95073,"Diplachne fusca"
718678,"Diplachne fusca var. fascicularis"
718679,"Diplachne fusca var. fusca"
718680,"Diplachne fusca var. uninervia"
653547,"Diplochloris lunata"
191835,"Diplophyllum"
6505,"Diplophyllum albicans"
6507,"Diplophyllum obtusifolium"
6508,"Diplophyllum taxifolium"
191842,"Diplotaxis"
95101,"Diplotaxis assurgens"
133905,"Diplotaxis assurgens subsp. assurgens"
95108,"Diplotaxis catholica"
95111,"Diplotaxis erucoides"
133906,"Diplotaxis erucoides subsp. erucoides"
95122,"Diplotaxis muralis"
133910,"Diplotaxis muralis subsp. muralis"
95136,"Diplotaxis tenuifolia"
95137,"Diplotaxis tenuisiliqua"
95141,"Diplotaxis viminea"
978520,"Diplotaxis virgata"
1017969,"Diplotaxis virgata subsp. brachycarpa"
95142,"Diplotaxis x wirtgenii"
187419,"Dipsacales"
1037573,"Dipsacoideae"
191847,"Dipsacus"
95147,"Dipsacus ferox"
95149,"Dipsacus fullonum"
95151,"Dipsacus laciniatus"
95154,"Dipsacus pilosus"
95155,"Dipsacus sativus"
969418,"Dipsacus strigosus"
95158,"Dipsacus x fallax"
354585,"Dipterosiphonia"
370832,"Dipterosiphonia dendritica"
370831,"Dipterosiphonia rigens"
188057,"Disceliaceae"
191855,"Discelium"
5632,"Discelium nudum"
1030423,"Diselmeae"
191872,"Disphyma"
95169,"Disphyma crassifolium"
809900,"Distichiaceae"
191876,"Distichium"
4808,"Distichium capillaceum"
4809,"Distichium inclinatum"
191877,"Distichlis"
95175,"Distichlis spicata"
191878,"Distichoselinum"
160253,"Distichoselinum tenuifolium"
188055,"Ditrichaceae"
191890,"Ditrichum"
4816,"Ditrichum heteromallum"
4818,"Ditrichum lineare"
4819,"Ditrichum pallidum"
434094,"Ditrichum plumbicola"
4820,"Ditrichum pusillum"
4821,"Ditrichum subulatum"
434096,"Ditrichum zonatum"
191891,"Dittrichia"
95186,"Dittrichia graveolens"
95187,"Dittrichia viscosa"
133920,"Dittrichia viscosa subsp. viscosa"
953315,"Dixoniella"
953316,"Dixoniella grisea"
651214,"Dixoniellaceae"
651213,"Dixoniellales"
191896,"Docidium"
975263,"Docidium asperum"
74021,"Docidium baculum"
650462,"Docidium undulatum"
968088,"Dodartia"
968091,"Dodartia orientalis"
354027,"Dohrniella"
369356,"Dohrniella neapolitana"
830286,"Dohrnielleae"
788760,"Dolichandra"
788845,"Dolichandra unguis-cati"
606885,"Dorema"
610582,"Dorema ammoniacum"
919705,"Doroniceae"
191928,"Doronicum"
95209,"Doronicum austriacum"
95215,"Doronicum clusii"
95216,"Doronicum columnae"
95221,"Doronicum corsicum"
95225,"Doronicum grandiflorum"
95237,"Doronicum orientale"
95239,"Doronicum pardalianches"
95240,"Doronicum plantagineum"
611162,"Doronicum x excelsum"
95250,"Doronicum x pardalianchoides"
918703,"Dorstenieae"
191932,"Dorycnopsis"
95285,"Dorycnopsis gerardi"
191942,"Douinia"
6510,"Douinia ovata"
191944,"Draba"
95289,"Draba aizoides"
133934,"Draba aizoides subsp. aizoides"
95312,"Draba dubia"
95313,"Draba fladnizensis"
95322,"Draba hoppeana"
95323,"Draba incana"
95333,"Draba loiseleurii"
95337,"Draba muralis"
95340,"Draba nemorosa"
95356,"Draba siliquosa"
95365,"Draba subnivalis"
95368,"Draba tomentosa"
95372,"Draba verna"
95374,"Draba x decipiens"
95375,"Draba x districta"
95376,"Draba x flavicans"
95377,"Draba x hoppei"
95378,"Draba x intermedia"
95380,"Draba x lattiniciae"
95382,"Draba x nivea"
95383,"Draba x setulosa"
95384,"Draba x sturi"
95385,"Draba x traunsteineri"
354572,"Drachiella"
370814,"Drachiella heterocarpa"
370813,"Drachiella spectabilis"
191945,"Dracocephalum"
95398,"Dracocephalum austriacum"
95405,"Dracocephalum moldavica"
95406,"Dracocephalum parviflorum"
95407,"Dracocephalum ruyschiana"
95410,"Dracocephalum thymiflorum"
191946,"Dracunculus"
95425,"Dracunculus vulgaris"
191948,"Draparnaldia"
74023,"Draparnaldia glomerata"
74025,"Draparnaldia mutabilis"
786355,"Drepanium"
931174,"Drepanium fastigiatum"
1009766,"Drepanochloris nannoselene"
191954,"Drepanocladus"
5506,"Drepanocladus aduncus"
5516,"Drepanocladus lycopodioides"
434384,"Drepanocladus polygamus"
5520,"Drepanocladus sendtneri"
434385,"Drepanocladus sordidus"
770790,"Drepanocladus trifarius"
786547,"Drepanocladus turgescens"
191955,"Drepanolejeunea"
6703,"Drepanolejeunea hamatifolia"
191964,"Drosanthemum"
95434,"Drosanthemum floribundum"
717165,"Drosanthemum hispidum"
191965,"Drosera"
95436,"Drosera anglica"
969533,"Drosera capensis"
95438,"Drosera intermedia"
95442,"Drosera rotundifolia"
1006010,"Drosera spatulata"
1006011,"Drosera x eloisiana"
95445,"Drosera x obovata"
187302,"Droseraceae"
974494,"Dryadoideae"
191970,"Dryas"
95461,"Dryas octopetala"
974792,"Drymocallis"
923072,"Drymocallis corsica"
95462,"Drymocallis rupestris"
715564,"Drymochloa"
95463,"Drymochloa sylvatica"
703266,"Dryopteridaceae"
445343,"Dryopteridoideae"
191982,"Dryopteris"
95546,"Dryopteris aemula"
95547,"Dryopteris affinis"
1038740,"Dryopteris affinis"
95550,"Dryopteris ardechensis"
1038698,"Dryopteris borreri"
95557,"Dryopteris cambrensis"
95558,"Dryopteris carthusiana"
95561,"Dryopteris cristata"
1038643,"Dryopteris cycadina"
95563,"Dryopteris dilatata"
1038867,"Dryopteris dilatata subsp. dilatata"
611167,"Dryopteris erythrosora"
95566,"Dryopteris expansa"
95567,"Dryopteris filix-mas"
971808,"Dryopteris filix-mas subsp. filix-mas"
959103,"Dryopteris mindshelkensis"
95581,"Dryopteris oreades"
95584,"Dryopteris pallida"
133983,"Dryopteris pallida subsp. pallida"
789257,"Dryopteris pseudodisjuncta"
95589,"Dryopteris remota"
95601,"Dryopteris tyrrhena"
95602,"Dryopteris villarii"
959026,"Dryopteris x alpirsbachensis"
95603,"Dryopteris x ambroseae"
95606,"Dryopteris x brathaica"
95608,"Dryopteris x complexa"
133992,"Dryopteris x complexa nothosubsp. complexa"
133990,"Dryopteris x complexa nothosubsp. contorta"
133991,"Dryopteris x complexa nothosubsp. critica"
95609,"Dryopteris x deweveri"
611166,"Dryopteris x lunensis"
95616,"Dryopteris x mantoniae"
95620,"Dryopteris x sardoa"
95621,"Dryopteris x sarvelae"
95625,"Dryopteris x uliginosa"
349633,"Dudresnaya"
72709,"Dudresnaya verticillata"
852398,"Dulichieae"
606886,"Dulichium"
610583,"Dulichium arundinaceum"
349634,"Dumontia"
72711,"Dumontia contorta"
953340,"Dumontia simplex"
188040,"Dumontiaceae"
191991,"Dumortiera"
6191,"Dumortiera hirsuta"
658457,"Dumortieraceae"
830356,"Dunaliellaceae"
446075,"Duranta"
448497,"Duranta erecta"
851964,"Duranteae"
953348,"Dysmorphococcus"
953349,"Dysmorphococcus globosus"
965441,"Dysmorphococcus variabilis"
192009,"Dysphania"
611753,"Dysphania ambrosioides"
611754,"Dysphania anthelmintica"
1022313,"Dysphania atriplicifolia"
611755,"Dysphania botrys"
611756,"Dysphania carinata"
611757,"Dysphania cristata"
611760,"Dysphania multifida"
611751,"Dysphania pumilio"
611752,"Dysphania schraderiana"
1022317,"Dysphania sect. Adenois"
1022320,"Dysphania sect. Botryoides"
1022327,"Dysphania sect. Cycloloma"
1022335,"Dysphania sect. Dysphania"
1022326,"Dysphania sect. Margaritaria"
1022338,"Dysphania subsect. Orthospora"
884104,"Dysphanieae"
187387,"Ebenaceae"
1003193,"Ebenoideae"
192013,"Ecballium"
95662,"Ecballium elaterium"
133994,"Ecballium elaterium var. elaterium"
192016,"Eccremocarpus"
95664,"Eccremocarpus scaber"
1025486,"Echiinae"
192023,"Echinacea"
95665,"Echinacea purpurea"
192024,"Echinaria"
95666,"Echinaria capitata"
192027,"Echinochloa"
95669,"Echinochloa colona"
95671,"Echinochloa crus-galli"
619297,"Echinochloa hispidula"
95679,"Echinochloa muricata"
146305,"Echinochloa muricata var. microstachya"
146306,"Echinochloa muricata var. muricata"
95681,"Echinochloa oryzicola"
95682,"Echinochloa oryzoides"
192030,"Echinocystis"
95691,"Echinocystis lobata"
192037,"Echinophora"
95697,"Echinophora spinosa"
968098,"Echinophora tenuifolia"
968099,"Echinophora tenuifolia subsp. tenuifolia"
957829,"Echinophoreae"
192038,"Echinops"
611195,"Echinops bannaticus"
95700,"Echinops exaltatus"
95709,"Echinops ritro"
95713,"Echinops sphaerocephalus"
134013,"Echinops sphaerocephalus subsp. sphaerocephalus"
95716,"Echinops x pellenzianus"
919504,"Echinopsinae"
653551,"Echinosphaerella limnetica"
192047,"Echium"
611197,"Echium angustifolium"
1027511,"Echium angustifolium subsp. angustifolium"
95740,"Echium arenarium"
95741,"Echium asperrimum"
995951,"Echium asperrimum x Echium italicum"
717166,"Echium candicans"
95749,"Echium creticum"
134018,"Echium creticum subsp. creticum"
95758,"Echium italicum"
134023,"Echium italicum subsp. italicum"
909401,"Echium montenielluense"
95771,"Echium parviflorum"
611198,"Echium pininana"
95774,"Echium plantagineum"
95782,"Echium rauwolfii"
95784,"Echium rosulatum"
979002,"Echium rosulatum subsp. rosulatum"
95786,"Echium sabulicola"
134029,"Echium sabulicola subsp. sabulicola"
95793,"Echium vulgare"
613511,"Echium vulgare var. pustulatum"
613150,"Echium vulgare var. vulgare"
192049,"Eclipta"
95806,"Eclipta prostrata"
920141,"Ecliptinae"
192062,"Egeria"
95823,"Egeria densa"
788884,"Egeria naias"
192066,"Ehrharta"
710411,"Ehrharta erecta"
888728,"Ehrharteae"
187347,"Elaeagnaceae"
192077,"Elaeagnus"
95831,"Elaeagnus angustifolia"
95837,"Elaeagnus macrophylla"
161575,"Elaeagnus multiflora"
95839,"Elaeagnus pungens"
95841,"Elaeagnus umbellata"
95842,"Elaeagnus x reflexa"
611221,"Elaeagnus x submacrophylla"
192079,"Elaeoselinum"
95844,"Elaeoselinum meoides"
192081,"Elakatothrix"
74036,"Elakatothrix gelatinosa"
653554,"Elakatothrix genevensis"
653553,"Elakatotrichaceae"
627561,"Elaterodiscus"
627649,"Elaterodiscus appendiculatus"
187356,"Elatinaceae"
192091,"Elatine"
95847,"Elatine alsinastrum"
95848,"Elatine brochonii"
95850,"Elatine campylosperma"
892322,"Elatine gussonei"
95858,"Elatine hexandra"
95860,"Elatine hydropiper"
95864,"Elatine macropoda"
95865,"Elatine major"
95868,"Elatine orthosperma"
95877,"Elatine triandra"
852394,"Eleocharideae"
192097,"Eleocharis"
95889,"Eleocharis acicularis"
95891,"Eleocharis atropurpurea"
95895,"Eleocharis bonariensis"
95914,"Eleocharis mamillata"
134053,"Eleocharis mamillata subsp. austriaca"
612461,"Eleocharis mamillata subsp. mamillata"
95916,"Eleocharis multicaulis"
788821,"Eleocharis obtusa"
95919,"Eleocharis ovata"
95922,"Eleocharis palustris"
